Name,ID,Type
Nepheli Loux Puppet +1,4003F3B9,None
Nepheli Loux Puppet +10,4003F3C2,None
Nepheli Loux Puppet +2,4003F3BA,None
Nepheli Loux Puppet +3,4003F3BB,None
Nepheli Loux Puppet +4,4003F3BC,None
Nepheli Loux Puppet +5,4003F3BD,None
Nepheli Loux Puppet +6,4003F3BE,None
Nepheli Loux Puppet +7,4003F3BF,None
Nepheli Loux Puppet +8,4003F3C0,None
Nepheli Loux Puppet +9,4003F3C1,None
Nepheli Loux Puppet,4003F3B8,None
Neutralizing Boluses,40000384,None
New Cross Map,401EA3CC,None
Night Comet,4000120C,None
Night Maiden Armor,100478EC,None
Night Maiden Twin Crown,10047888,None
Night Maiden's Mist,40001964,None
Night Shard,40001202,None
Night's Cavalry Armor (Altered),100386BC,None
Night's Cavalry Armor,100382D4,None
Night's Cavalry Gauntlets,10038338,None
Night's Cavalry Greaves,1003839C,None
Night's Cavalry Helm (Altered),10038658,None
Night's Cavalry Helm,10038270,None
Nightmaiden & Swordstress Puppets +1,400324B1,None
Nightmaiden & Swordstress Puppets +10,400324BA,None
Nightmaiden & Swordstress Puppets +2,400324B2,None
Nightmaiden & Swordstress Puppets +3,400324B3,None
Nightmaiden & Swordstress Puppets +4,400324B4,None
Nightmaiden & Swordstress Puppets +5,400324B5,None
Nightmaiden & Swordstress Puppets +6,400324B6,None
Nightmaiden & Swordstress Puppets +7,400324B7,None
Nightmaiden & Swordstress Puppets +8,400324B8,None
Nightmaiden & Swordstress Puppets +9,400324B9,None
Nightmaiden & Swordstress Puppets,400324B0,None
Nightrider Flail,00C65D40,Smithing
Nightrider Glaive,01136BD0,Smithing
Noble Presence,4000187E,None
Noble Sorcerer Ashes +1,4003AD69,None
Noble Sorcerer Ashes +10,4003AD72,None
Noble Sorcerer Ashes +2,4003AD6A,None
Noble Sorcerer Ashes +3,4003AD6B,None
Noble Sorcerer Ashes +4,4003AD6C,None
Noble Sorcerer Ashes +5,4003AD6D,None
Noble Sorcerer Ashes +6,4003AD6E,None
Noble Sorcerer Ashes +7,4003AD6F,None
Noble Sorcerer Ashes +8,4003AD70,None
Noble Sorcerer Ashes +9,4003AD71,None
Noble Sorcerer Ashes,4003AD68,None
Noble's Estoc,004D35A0,Smithing
Noble's Gloves,100B4B68,None
Noble's Slender Sword,002206F0,Smithing
Noble's Traveling Garb,100B4B04,None
Noble's Trousers,100B4BCC,None
Nomad Ashes +1,400320C9,None
Nomad Ashes +10,400320D2,None
Nomad Ashes +2,400320CA,None
Nomad Ashes +3,400320CB,None
Nomad Ashes +4,400320CC,None
Nomad Ashes +5,400320CD,None
Nomad Ashes +6,400320CE,None
Nomad Ashes +7,400320CF,None
Nomad Ashes +8,400320D0,None
Nomad Ashes +9,400320D1,None
Nomad Ashes,400320C8,None
Nomadic Merchant's Bell Bearing [10],400022E5,None
Nomadic Merchant's Bell Bearing [1],400022D9,None
Nomadic Merchant's Bell Bearing [2],400022DA,None
Nomadic Merchant's Bell Bearing [3],400022DB,None
Nomadic Merchant's Bell Bearing [4],400022DC,None
Nomadic Merchant's Bell Bearing [5],400022DD,None
Nomadic Merchant's Bell Bearing [6],400022E0,None
Nomadic Merchant's Bell Bearing [7],400022E2,None
Nomadic Merchant's Bell Bearing [8],400022E3,None
Nomadic Merchant's Bell Bearing [9],400022E4,None
Nomadic Merchant's Chapeau,1003D090,None
Nomadic Merchant's Finery (Altered),1003D4DC,None
Nomadic Merchant's Finery,1003D0F4,None
Nomadic Merchant's Trousers,1003D1BC,None
Note: Demi-human Mobs,40002204,None
Note: Demi-human Mobs,40002236,None
Note: Flame Chariots,40002203,None
Note: Flame Chariots,40002235,None
Note: Flask of Wondrous Physick,400021FE,None
Note: Flask of Wondrous Physick,40002230,None
Note: Frenzied Flame Village,4000220B,None
Note: Frenzied Flame Village,4000223D,None
Note: Gateway,40002209,None
Note: Gateway,4000223B,None
Note: Gravity's Advantage,40002206,None
Note: Gravity's Advantage,40002238,None
Note: Great Coffins,40002202,None
Note: Great Coffins,40002234,None
Note: Hidden Cave,400021FC,None
Note: Hidden Cave,4000222E,None
Note: Imp Shades,400021FD,None
Note: Imp Shades,4000222F,None
Note: Land Squirts,40002205,None
Note: Land Squirts,40002237,None
Note: Miquella's Needle,4000220A,None
Note: Revenants,40002207,None
Note: Revenants,40002239,None
Note: Sealed Spiritsprings,401EA3DF,None
Note: Sealed Spiritsprings,401EA443,None
Note: Stonedigger Trolls,400021FF,None
Note: Stonedigger Trolls,40002231,None
Note: The Lord of Frenzied Flame,4000220C,None
Note: Unseen Assassins,40002201,None
Note: Unseen Assassins,40002233,None
Note: Walking Mausoleum,40002200,None
Note: Walking Mausoleum,40002232,None
Note: Waypoint Ruins,40002208,None
Note: Waypoint Ruins,4000223A,None
Nox Flowing Hammer,00A9AD80,Somber
Nox Flowing Sword,001FBD00,Somber
Nox Mirrorhelm,1013D620,None
Nox Monk Armor (Altered),1004711C,None
Nox Monk Armor,10046D34,None
Nox Monk Bracelets,10046D98,None
Nox Monk Greaves,10046DFC,None
Nox Monk Hood (Altered),100470B8,None
Nox Monk Hood,10046CD0,None
Nox Swordstress Armor (Altered),10047CD4,None
Nox Swordstress Armor,10047504,None
Nox Swordstress Crown (Altered),10047C70,None
Nox Swordstress Crown,100474A0,None
Numen's Rune,40000B61,None
O Mother,401EA7AC,None
O, Flame!,40001771,None
Oathseeker Knight Armor,104C5374,None
Oathseeker Knight Gauntlets,104C4C08,None
Oathseeker Knight Greaves,104C4C6C,None
Oathseeker Knight Helm,104C4B40,None
Obsidian Lamina,01298BE0,Somber
Octopus Head,1010EFF0,None
Official's Attire,100EB604,None
Oil Pot,4000017C,None
Oil-Soaked Tear,401EAFA0,None
Okina Mask,100D4E40,None
Old Aristocrat Cowl,1005F370,None
Old Aristocrat Gown,1005F3D4,None
Old Aristocrat Shoes,1005F49C,None
Old Fang,40003AC0,None
Old Lord's Talisman,20000BF4,None
Old Sorcerer's Legwraps,1008DACC,None
Olivinus Glintstone Crown,100CAE18,None
Omen Armor,100ECD74,None
Omen Bairn,40000BC2,None
Omen Cleaver,007AFC60,Smithing
Omen Gauntlets,100ECDD8,None
Omen Greaves,100ECE3C,None
Omen Helm,100ECD10,None
Omenkiller Boots,101CD7FC,None
Omenkiller Long Gloves,101CD798,None
Omenkiller Robe,101CD734,None
Omenkiller Rollo +1,4003C4D9,None
Omenkiller Rollo +10,4003C4E2,None
Omenkiller Rollo +2,4003C4DA,None
Omenkiller Rollo +3,4003C4DB,None
Omenkiller Rollo +4,4003C4DC,None
Omenkiller Rollo +5,4003C4DD,None
Omenkiller Rollo +6,4003C4DE,None
Omenkiller Rollo +7,4003C4DF,None
Omenkiller Rollo +8,4003C4E0,None
Omenkiller Rollo +9,4003C4E1,None
Omenkiller Rollo,4003C4D8,None
Omensmirk Mask,101CD6D0,None
One-Eyed Shield,01EA91F0,Somber
Onyx Lord's Greatsword,007A3910,Somber
Opaline Bubbletear,40002B00,None
Opaline Hardtear,40002B03,None
Opaline Pickled Liver,401E8908,None
Oracle Bubbles,400013EC,None
Oracle Envoy Ashes +1,400343F1,None
Oracle Envoy Ashes +10,400343FA,None
Oracle Envoy Ashes +2,400343F2,None
Oracle Envoy Ashes +3,400343F3,None
Oracle Envoy Ashes +4,400343F4,None
Oracle Envoy Ashes +5,400343F5,None
Oracle Envoy Ashes +6,400343F6,None
Oracle Envoy Ashes +7,400343F7,None
Oracle Envoy Ashes +8,400343F8,None
Oracle Envoy Ashes +9,400343F9,None
Oracle Envoy Ashes,400343F0,None
Order Healing,40001A7C,None
Order's Blade,40001A72,None
Ordovis's Greatsword,002EB120,Somber
Ornamental Straight Sword,001F6EE0,Somber
Outer God Heirloom,20001F54,None
Page Ashes +1,40035B61,None
Page Ashes +10,40035B6A,None
Page Ashes +2,40035B62,None
Page Ashes +3,40035B63,None
Page Ashes +4,40035B64,None
Page Ashes +5,40035B65,None
Page Ashes +6,40035B66,None
Page Ashes +7,40035B67,None
Page Ashes +8,40035B68,None
Page Ashes +9,40035B69,None
Page Ashes,40035B60,None
Page Garb (Altered),10035FAC,None
Page Garb,10035BC4,None
Page Hood,10035B60,None
Page Trousers,10035C8C,None
Parrying Dagger,000F9060,Smithing
Partisan,00F4E750,Smithing
Pata,1483770,Smithing
Patches' Bell Bearing,400022D0,None
Pearl Shield Talisman,20001F9A,None
Pearldrake Talisman +1,20000FD3,None
Pearldrake Talisman +2,20000FD4,None
Pearldrake Talisman +3,20001BDA,None
Pearldrake Talisman,20000FD2,None
Pearlescent Scale,401EBF2C,None
Pelt of Ralva,104C9960,None
Perfume Bottle,40002526,None
Perfumed Oil of Ranah,401E90C4,None
Perfumer Gloves,10016058,None
Perfumer Hood,10015F90,None
Perfumer Robe (Altered),100163DC,None
Perfumer Robe,10015FF4,None
Perfumer Sarong,100160BC,None
Perfumer Tricia +1,40034FA9,None
Perfumer Tricia +10,40034FB2,None
Perfumer Tricia +2,40034FAA,None
Perfumer Tricia +3,40034FAB,None
Perfumer Tricia +4,40034FAC,None
Perfumer Tricia +5,40034FAD,None
Perfumer Tricia +6,40034FAE,None
Perfumer Tricia +7,40034FAF,None
Perfumer Tricia +8,40034FB0,None
Perfumer Tricia +9,40034FB1,None
Perfumer Tricia,40034FA8,None
Perfumer's Bolt,0319C320,None
Perfumer's Shield,01C9EA90,Smithing
Perfumer's Talisman,200008AC,None
Perfumer's Traveling Garb (Altered),10018AEC,None
Perfumer's Traveling Garb,10018704,None
Pest Threads,40001C20,None
Pest's Glaive,0112CF90,Smithing
Pest-Thread Spears,401EA0AA,None
Phantom Bloody Finger,4000006B,None
Phantom Bloody Finger,40000071,None
Phantom Great Rune,40000087,None
Phantom Recusant Finger,40000072,None
Pickaxe,00B93DE0,Smithing
Pickled Turtle Neck,4000044C,None
Pidia's Bell Bearing,400022CE,None
Pike,00F53570,Smithing
Pillory Shield,01CA5FC0,Smithing
Piquebone Arrow (Fletched),03032DE0,None
Piquebone Arrow,030354F0,None
Piquebone Bolt,3216440,None
Placidusax's Ruin,40001B8A,None
Poison Armament,40001C3E,None
Poison Grease,400005B4,None
Poison Mist,40001C34,None
Poison Pot,40000172,None
Poison Spraymist,40000DFC,None
Poisonbloom,400050AA,None
Poisonbone Arrow (Fletched),02FD3A70,None
Poisonbone Arrow,02FD6180,None
Poisonbone Bolt,031B97E0,None
Poisonbone Dart,400006B8,None
Poisoned Hand,01485E80,Somber
Poisoned Stone Clump,40000731,None
Poisoned Stone,40000730,None
Poleblade of the Bud,011A70B0,Somber
Polter Stone,401E8C50,None
Prattling Pate "Apologies",4000089A,None
Prattling Pate "Hello",40000898,None
Prattling Pate "Lamentation",401E8CE6,None
Prattling Pate "Let's get to it",4000089E,None
Prattling Pate "My beloved",4000089D,None
Prattling Pate "Please help",4000089C,None
Prattling Pate "Thank you",40000899,None
Prattling Pate "Wonderful",4000089B,None
Prattling Pate "You're beautiful",4000089F,None
Prayer Room Key,401EA3E4,None
Preceptor's Big Hat,100DE2B0,None
Preceptor's Gloves,100DE378,None
Preceptor's Long Gown (Altered),100DE6FC,None
Preceptor's Long Gown,100DE314,None
Preceptor's Trousers,100DE3DC,None
Prelate's Inferno Crozier,015EF3C0,Smithing
Preserving Boluses,400003AC,None
Priestess Heart,401E8C64,None
Primal Glintstone Blade,20000C08,None
Prince of Death's Cyst,200004A7,None
Prince of Death's Pustule,200004A6,None
Prince of Death's Staff,01FA4960,Smithing
Prisoner Clothing,100D94F4,None
Prisoner Iron Mask,100D9490,None
Prisoner Trousers,100D95BC,None
Prophecy Painting,4000200C,None
Prophet Blindfold,100975E0,None
Prophet Robe (Altered),10097A2C,None
Prophet Robe,10097E14,None
Prophet Trousers,1009770C,None
Prosthesis-Wearer Heirloom,2000042E,None
Protection of the Erdtree,400018C4,None
Pulley Bow,027286A0,Somber
Pulley Crossbow,0290E410,Somber
Pumpkin Helm,1006B6C0,None
Pureblood Knight's Medal,40000870,None
Purifying Crystal Tear,40002B13,None
Putrescence Cleaver,0081B320,None
Putrid Corpse Ashes +1,400347D9,None
Putrid Corpse Ashes +10,400347E2,None
Putrid Corpse Ashes +2,400347DA,None
Putrid Corpse Ashes +3,400347DB,None
Putrid Corpse Ashes +4,400347DC,None
Putrid Corpse Ashes +5,400347DD,None
Putrid Corpse Ashes +6,400347DE,None
Putrid Corpse Ashes +7,400347DF,None
Putrid Corpse Ashes +8,400347E0,None
Putrid Corpse Ashes +9,400347E1,None
Putrid Corpse Ashes,400347D8,None
Queelign's Greatsword,00632EA0,Smithing
Queen's Bracelets,1007C8F8,None
Queen's Crescent Crown,1007C830,None
Queen's Leggings,1007C95C,None
Queen's Robe,1007C894,None
Rabbath's Cannon,02A70420,Somber
Rabbath's Greatbolt,3305860,None
Rada Fruit,401ED2A1,None
Radagon Icon,20000BFE,None
Radagon's Rings of Light,40001A36,None
Radagon's Scarseal,2000041A,None
Radagon's Soreseal,2000041B,None
Radahn Soldier Ashes +1,4003DC49,None
Radahn Soldier Ashes +10,4003DC52,None
Radahn Soldier Ashes +2,4003DC4A,None
Radahn Soldier Ashes +3,4003DC4B,None
Radahn Soldier Ashes +4,4003DC4C,None
Radahn Soldier Ashes +5,4003DC4D,None
Radahn Soldier Ashes +6,4003DC4E,None
Radahn Soldier Ashes +7,4003DC4F,None
Radahn Soldier Ashes +8,4003DC50,None
Radahn Soldier Ashes +9,4003DC51,None
Radahn Soldier Ashes,4003DC48,None
Radahn Soldier Gauntlets,101A6698,None
Radahn Soldier Greaves,101A66FC,None
Radahn Soldier Helm,101A65D0,None
Radahn's Gauntlets,10072CB8,None
Radahn's Great Rune Restored,400000C0,None
Radahn's Great Rune Unrestored,40001FD5,None
Radahn's Greaves,10072D1C,None
Radahn's Lion Armor (Altered),1007303C,None
Radahn's Lion Armor,10072C54,None
Radahn's Redmane Helm,10072BF0,None
Radahn's Spear,030ACF00,None
Radiant Baldachin's Blessing,40000D21,None
Radiant Gold Mask,100FDE80,None
Raging Wolf Armor (Altered),100D23AC,None
Raging Wolf Armor,100D1FC4,None
Raging Wolf Gauntlets,100D2028,None
Raging Wolf Greaves,100D208C,None
Raging Wolf Helm,100D1F60,None
Rain of Fire,401EA302,None
Rainbow Stone Arrow (Fletched),02FC2900,None
Rainbow Stone Arrow,02FE4BE0,None
Rainbow Stone,400007E4,None
Rakshasa Armor,104EBCA4,None
Rakshasa Gauntlets,104EBD08,None
Rakshasa Greaves,104EBD6C,None
Rakshasa Helm,104EBC40,None
Rakshasa's Great Katana,03F703C0,Somber
Rancor Pot,4000028A,None
Rancorcall,40001388,None
Ranni's Dark Moon,40001109,None
Rapier,004C9960,Smithing
Raptor Talons,015026B0,Smithing
Raptor's Black Feathers,100E3134,None
Rauh Burrow,401ED2BD,None
Raw Meat Dumpling,400004D3,None
Raya Lucaria Soldier Ashes +1,4003D479,None
Raya Lucaria Soldier Ashes +10,4003D482,None
Raya Lucaria Soldier Ashes +2,4003D47A,None
Raya Lucaria Soldier Ashes +3,4003D47B,None
Raya Lucaria Soldier Ashes +4,4003D47C,None
Raya Lucaria Soldier Ashes +5,4003D47D,None
Raya Lucaria Soldier Ashes +6,4003D47E,None
Raya Lucaria Soldier Ashes +7,4003D47F,None
Raya Lucaria Soldier Ashes +8,4003D480,None
Raya Lucaria Soldier Ashes +9,4003D481,None
Raya Lucaria Soldier Ashes,4003D478,None
Raya Lucarian Gauntlets,101A1878,None
Raya Lucarian Greaves,101A18DC,None
Raya Lucarian Helm,101A17B0,None
Raya Lucarian Robe,100CAA94,None
Recusant Finger,40000070,None
Recusant Finger,400000B8,None
Red Bear's Claw,4156130,Somber
Red Branch Shortbow,0262A820,Smithing
Red Crest Heater Shield,01DD7290,Smithing
Red Fulgurbloom,401ED2C0,None
Red Letter,40001FC5,None
Red Lightning Pot,401E873C,None
Red Thorn Roundshield,01CAD4F0,Smithing
Red-Feathered Branchsword,200007F8,None
Red-Hot Whetblade,4000230B,None
Redflesh Mushroom,401ED2A2,None
Redmane Fire Pot,4000012D,None
Redmane Greatshield,01EBCA70,Smithing
Redmane Knight Armor (Altered),101B7B8C,None
Redmane Knight Armor,101B77A4,None
Redmane Knight Gauntlets,101B7808,None
Redmane Knight Greaves,101B786C,None
Redmane Knight Helm,101B7740,None
Redmane Knight Ogha +1,4003EBE9,None
Redmane Knight Ogha +10,4003EBF2,None
Redmane Knight Ogha +2,4003EBEA,None
Redmane Knight Ogha +3,4003EBEB,None
Redmane Knight Ogha +4,4003EBEC,None
Redmane Knight Ogha +5,4003EBED,None
Redmane Knight Ogha +6,4003EBEE,None
Redmane Knight Ogha +7,4003EBEF,None
Redmane Knight Ogha +8,4003EBF0,None
Redmane Knight Ogha +9,4003EBF1,None
Redmane Knight Ogha,4003EBE8,None
Redmane Painting,4000200E,None
Redmane Surcoat,101A6634,None
Reduvia,000FDE80,Somber
Reed Great Katana,03F72AD0,Smithing
Regal Omen Bairn,40000BC3,None
Regalia of Eochaid,0021DFE0,Somber
Rejection,40001900,None
Rejuvenating Boluses,400003B6,None
Rellana's Armor,10504344,None
Rellana's Cameo,2000201C,None
Rellana's Gloves,105043A8,None
Rellana's Greaves,1050440C,None
Rellana's Helm,105042E0,None
Rellana's Twin Blades,4064600,Somber
Rellana's Twin Moons,401E9560,None
Remembrance of a God and a Lord,401E8FDB,None
Remembrance of Hoarah Loux,40000B8D,None
Remembrance of Putrescence,401E8FDE,None
Remembrance of the Black Blade,40000B8C,None
Remembrance of the Blasphemous,40000B89,None
Remembrance of the Blood Lord,40000B8B,None
Remembrance of the Dancing Lion,401E8FD9,None
Remembrance of the Dragonlord,40000B8E,None
Remembrance of the Fire Giant,40000B91,None
Remembrance of the Full Moon Queen,40000B8F,None
Remembrance of the Grafted,40000B86,None
Remembrance of the Impaler,401E8FD5,None
Remembrance of the Lichdragon,40000B90,None
Remembrance of the Lord of Frenzied Flame,401E8FDC,None
Remembrance of the Mother of Fingers,401E8FDD,None
Remembrance of the Naturalborn,40000B94,None
Remembrance of the Omen King,40000B88,None
Remembrance of the Regal Ancestor,40000B92,None
Remembrance of the Rot Goddess,40000B8A,None
Remembrance of the Saint of the Bud,401E8FD8,None
Remembrance of the Shadow Sunflower,401E8FD6,None
Remembrance of the Starscourge,40000B87,None
Remembrance of the Twin Moon Knight,401E8FD7,None
Remembrance of the Wild Boar Rider,401E8FD4,None
Rennala's Full Moon,40001108,None
Repeating Crossbow,0297C1E0,Somber
Resurrection Painting,40002009,None
Retaliatory Crossed-Tree,20001FC2,None
Revered Spirit Ash,401EABF4,None
Reverse-Bladed Sword,03D8A650,Smithing
Rickety Shield,01CA38B0,Smithing
Rift Shield,01CB7130,Smithing
Rimed Crystal Bud,4000510F,None
Rimed Rowa,400050F2,None
Ring of Miquella,401EA7A8,None
Ringed Finger,00A9D490,Somber
Rings of Spectral Light,401E9808,None
Ripple Blade,00D662D0,Smithing
Ripple Crescent Halberd,011392E0,Smithing
Ritual Pot,4000251D,None
Ritual Shield Talisman,20000FFA,None
Ritual Sword Talisman,20000802,None
Ritual Thrusting Shield,03B9FAC0,Smithing
Rivers of Blood,0089F080,Somber
Riveted Wooden Shield,01CB2310,Smithing
Roar Medallion,2000088E,None
Roar of Rugalea,401E9F10,None
Rock Blaster,4000100E,None
Rock Heart,401E8C5A,None
Rock Sling,40001266,None
Rogier's Bell Bearing,400022ED,None
Rogier's Letter,4000201F,None
Rogier's Rapier,004CC070,Smithing
Roiling Magma,400012D4,None
Rold Medallion,40001FAB,None
Ronin's Armor (Altered),10024E3C,None
Ronin's Armor,10024A54,None
Ronin's Gauntlets,10024AB8,None
Ronin's Greaves,10024B1C,None
Root Resin,40005127,None
Roped Fetid Pot,400001AE,None
Roped Fire Pot,40000190,None
Roped Fly Pot,400001D6,None
Roped Frenzied Flame Pot,401E8778,None
Roped Holy Water Pot,400001FE,None
Roped Lightning Pot,400001A4,None
Roped Magic Pot,400001CC,None
Roped Oil Pot,400001C2,None
Roped Poison Pot,400001B8,None
Roped Volcano Pot,400001EA,None
Rosus' Axe,00D77440,Somber
Rot Grease,400005D2,None
Rot Pot,4000029E,None
Rotbone Arrow (Fletched),030020A0,None
Rotbone Arrow,030047B0,None
Rotbone Bolt,031C0D10,None
Rotten Battle Hammer,00BA4F50,Smithing
Rotten Breath,40001B76,None
Rotten Butterflies,401EA0A0,None
Rotten Crystal Spear,00F69500,Somber
Rotten Crystal Staff,01FBA8F0,Somber
Rotten Crystal Sword,00227C20,Somber
Rotten Duelist Greaves,101E85AC,None
Rotten Duelist Helm,101E8480,None
Rotten Gravekeeper Cloak (Altered),101E88CC,None
Rotten Gravekeeper Cloak,101E84E4,None
Rotten Greataxe,01613DB0,Smithing
Rotten Staff,016116A0,Somber
Rotten Stray Ashes +1,400395F9,None
Rotten Stray Ashes +10,40039602,None
Rotten Stray Ashes +2,400395FA,None
Rotten Stray Ashes +3,400395FB,None
Rotten Stray Ashes +4,400395FC,None
Rotten Stray Ashes +5,400395FD,None
Rotten Stray Ashes +6,400395FE,None
Rotten Stray Ashes +7,400395FF,None
Rotten Stray Ashes +8,40039600,None
Rotten Stray Ashes +9,40039601,None
Rotten Stray Ashes,400395F8,None
Rotten Winged Sword Insignia,20000821,None
Round Shield,01DA1730,Smithing
Roundrock,401ED2BB,None
Rowa Fruit,400050F0,None
Rowa Raisin,4000032A,None
Royal Greatsword,003DF360,Somber
Royal House Scroll,40002293,None
Royal Knight Armor (Altered),10044A0C,None
Royal Knight Armor,10044624,None
Royal Knight Gauntlets,10044688,None
Royal Knight Greaves,100446EC,None
Royal Knight Helm,100445C0,None
Royal Magic Grease,401E8A0C,None
Royal Remains Armor,100A87B4,None
Royal Remains Gauntlets,100A8818,None
Royal Remains Greaves,100A887C,None
Royal Remains Helm,100A8750,None
Ruin Fragment,400006E0,None
Ruins Greatsword,003E4180,Somber
Ruins Map (2nd),401EA3D1,None
Ruins Map (3rd),401EA3D2,None
Ruins Map,401EA3D0,None
Ruler's Mask,100EA9E8,None
Ruler's Robe,100EAA4C,None
Rune Arc,400000BE,None
Rune of an Unsung Hero,401E900F,None
Ruptured Crystal Tear,40002B08,None
Ruptured Crystal Tear,40002B09,None
Rusted Anchor,00E5CC20,Smithing
Rusty Key,40001F4A,None
Rya's Necklace,40001FC2,None
Rya's Necklace,40001FC8,None
Rykard's Great Rune Restored,400000C2,None
Rykard's Great Rune Unrestored,40001FD7,None
Rykard's Rancor,400012DE,None
Sacramental Bud,40005111,None
Sacred Bloody Flesh,401E893A,None
Sacred Crown Helm,101CAFC0,None
Sacred Order Pot,4000015F,None
Sacred Relic Sword,002F4D60,Somber
Sacred Scorpion Charm,200007EE,None
Sacred Tear,40002724,None
Sacrificial Axe,00D74D30,Smithing
Sacrificial Twig,200017B6,None
Sage Hood,10068FB0,None
Sage Robe,10069014,None
Sage Trousers,100690DC,None
Salza's Hood,104F1A00,None
Sanctified Whetblade,4000230C,None
Sanctuary Stone,4000513B,None
Sanguine Amaryllis,401ED2AC,None
Sanguine Noble Hood,1004E200,None
Sanguine Noble Robe,1004E264,None
Sanguine Noble Waistcloth,1004E32C,None
Scadutree Fragment,401EAB90,None
Scale Armor,10009CA4,None
Scaled Armor (Altered),10013CCC,None
Scaled Armor,100138E4,None
Scaled Gauntlets,10013948,None
Scaled Greaves,100139AC,None
Scaled Helm,10013880,None
Scarlet Aeonia,40001C48,None
Scarlet Bud,401ED2AB,None
Scarlet Tabard,101C6204,None
Scavenger's Curved Sword,006C0840,Smithing
Scepter of the All-Knowing,00A98670,Somber
Scholar's Armament,4000116C,None
Scholar's Shield,40001176,None
Scimitar,006CF2A0,Smithing
Scorpion Kite Shield,01DA3E40,Smithing
Scorpion Liver,401EBF36,None
Scorpion Stew,401E8930,None
Scorpion Stew,401E8932,None
Scorpion's Stinger,00107AC0,Somber
Scouring Black Flame,40001856,None
Scriptstone,40000CF8,None
Scripture Wooden Shield,01CAFC00,Smithing
Scythe,0121EAC0,Smithing
Secret Rite Scroll,401EA3CE,None
Seedbed Curse,40002001,None
Sellen's Bell Bearing,400022D1,None
Sellen's Primal Glintstone,40001FD0,None
Sellia's Secret,40002312,None
Sellian Sealbreaker,40001FE9,None
Seluvis's Bell Bearing,400022CF,None
Seluvis's Introduction,40001FCF,None
Seluvis's Potion,40001FE4,None
Sentry's Torch,016F4770,Somber
Serpent Arrow,02FB3EA0,None
Serpent Bow,2723880,Somber
Serpent Crest Shield,01E0F500,Smithing
Serpent Flail,00CDFE60,Somber
Serpent's Amnion,40001FC1,None
Serpent-God's Curved Sword,006C7D70,Smithing
Serpent-Hunter,0103DB70,Somber
Serpentbone Blade,008A8CC0,Smithing
Sewer-Gaol Key,40002005,None
Sewing Needle,40001FE1,None
Shabriri Grape,400004D8,None
Shabriri's Woe,200017A2,None
Shadow Bait,40001978,None
Shadow Militiaman Armor,10509164,None
Shadow Militiaman Gauntlets,105091C8,None
Shadow Militiaman Greaves,1050922C,None
Shadow Militiaman Helm,10509100,None
Shadow Realm Rune [1],401E9008,None
Shadow Realm Rune [2],401E9009,None
Shadow Realm Rune [3],401E900A,None
Shadow Realm Rune [4],401E900B,None
Shadow Realm Rune [5],401E900C,None
Shadow Realm Rune [6],401E900D,None
Shadow Realm Rune [7],401E900E,None
Shadow Sunflower Blossom,0166BBF0,Somber
Shadow Sunflower,401ED2A9,None
Shaman Furs,1004982C,None
Shaman Leggings,100498F4,None
Shamshir,006B44F0,Smithing
Shard of Alexander,200004CF,None
Shard Spiral,40000FBE,None
Sharp Gravel Stone,401ED2C2,None
Sharpshot Talisman,20001FD6,None
Shatter Earth,40001004,None
Shattered Stone Talisman,20001F5E,None
Shattering Crystal,40001194,None
Shattershard Arrow (Fletched),02FBDAE0,None
Shattershard Arrow,02FE72F0,None
Shield Grease,4000069A,None
Shield of Night,0148D3B0,Somber
Shield of the Guilty,01DB9DD0,Smithing
Shining Horned Headband,100497C8,None
Short Spear,00F42400,Smithing
Short Sword,001EAB90,Smithing
Shortbow,02625A00,Smithing
Shotel,006B1DE0,Smithing
Siluria's Tree,0103B460,Somber
Silver Firefly,4000514A,None
Silver Grooved Shield,01E14320,Smithing
Silver Horn Tender,401E8944,None
Silver Mirrorshield,01D9F020,Somber
Silver Scarab,2000044C,None
Silver Tear Husk,40005159,None
Silver Tear Mask,1010A1D0,None
Silver-Pickled Fowl Foot,400004A6,None
Skeletal Bandit Ashes +1,40034009,None
Skeletal Bandit Ashes +10,40034012,None
Skeletal Bandit Ashes +2,4003400A,None
Skeletal Bandit Ashes +3,4003400B,None
Skeletal Bandit Ashes +4,4003400C,None
Skeletal Bandit Ashes +5,4003400D,None
Skeletal Bandit Ashes +6,4003400E,None
Skeletal Bandit Ashes +7,4003400F,None
Skeletal Bandit Ashes +8,40034010,None
Skeletal Bandit Ashes +9,40034011,None
Skeletal Bandit Ashes,40034008,None
Skeletal Mask,100E30D0,None
Skeletal Militiaman Ashes +1,40033C21,None
Skeletal Militiaman Ashes +10,40033C2A,None
Skeletal Militiaman Ashes +2,40033C22,None
Skeletal Militiaman Ashes +3,40033C23,None
Skeletal Militiaman Ashes +4,40033C24,None
Skeletal Militiaman Ashes +5,40033C25,None
Skeletal Militiaman Ashes +6,40033C26,None
Skeletal Militiaman Ashes +7,40033C27,None
Skeletal Militiaman Ashes +8,40033C28,None
Skeletal Militiaman Ashes +9,40033C29,None
Skeletal Militiaman Ashes,40033C20,None
Sleep Pot,40000280,None
Sleepbone Arrow (Fletched),02FD8890,None
Sleepbone Arrow,02FDAFA0,None
Sleepbone Bolt,031C3420,None
Sliver of Meat,40003A98,None
Slumbering Egg,40003B10,None
Small Golden Effigy,4000006D,None
Small Golden Effigy,400000B3,None
Small Red Effigy,4000006E,None
